filename,date,items
anguish_1_0,January 1,"Greater Soul, Adamantine, Perfect Baldur, Steel, Pure Darkstone, Darkstone, Soul, Ortanite, Mandrake, Twilightstone"
anguish_1_0,January 2,"Iron, Earthstone, Scalestone, Lyonite, Elstone, Vampiric Ore"
anguish_1_0,January 3,"Hardened Steel, Nightshade, Lesser Balorite, Titanium, Steel, Platinum, Draconite, Dayleaf"
anguish_1_0,January 4,"Undead Bone, Waterstone, Mandrake, Mythril, Lesser Balorite, Lyonite, Silver, Witchstone, Eyestone, Platinum"
anguish_1_0,January 5,"Mandrake, Mythril, Stone, Ancient Stone, Waterstone, Pure Lightstone, Wood, Balorite, Vampiric Ore"
anguish_1_0,January 6,"Cavestone, Soul, Demonic Ore, Mandrake, Dragonite, Scalestone, Lightningstone, Waterstone, Baldur, Firestone"
anguish_1_0,January 7,"Demonic Ore, Firestone, Mandrake, Silphium, Vampiric Ore, Elstone, Balorite, Lyonite, Titanium"
anguish_1_0,January 8,"Leather, Soul, Lightningstone, Broken Statue, Red Draconite, Realm Ore, Wood, Firestone, Orichalcum"
anguish_1_0,January 9,"Mythril, Greater Soul, Elstone, Hardened Steel, Cavestone, Witchstone, Baldur, Steel, Soul, Orichalcum"
anguish_1_0,January 10,"Dayleaf, Dragonite, Cursed Ortanite, Mythril, Iron, Greater Soul, Sandstone, Adamantine, Wolf's Blood"
anguish_1_0,January 11,"Vampiric Ore, Silphium, Wood, Silk, Cavestone"
anguish_1_0,January 12,"Stone, Lesser Balorite, Twilightstone, Perfect Baldur, Nightshade, Iron, Hide, Balorite, Baldur, Bone"
anguish_1_0,January 13,"Red Draconite, Firestone, Waterstone, Avalon Ore, Soul, Undead Bone, Twilightstone, Broken Statue, Scalestone, Ortanite"
anguish_1_0,January 14,"Mandrake, Dragonite, Fogstone, Skystone, Earthstone, Silk, Hardened Steel, Wood"
anguish_1_0,January 15,"Broken Statue, Lyonite, Cursed Ortanite, Darkstone, Titanium, Hardened Steel, Sandstone"
anguish_1_0,January 16,"Firestone, Pure Waterstone, Elstone, Mythril, Pure Darkstone, Adamantine, Undead Bone"
anguish_1_0,January 17,"Stone, Realm Ore, Hide, Pure Draconite, Red Draconite, Eyestone"
anguish_1_0,January 18,"Pure Draconite, Soul, Wood, Titanium, Perfect Runestone, Mythril, Ancient Stone, Fogstone, Silk"
anguish_1_0,January 19,"Baldur, Pure Draconite, Adamantine, Ancient Stone, Lyonite, Hide, Dragonite"
anguish_1_0,January 20,"Lesser Balorite, Solarite, Red Draconite, Mythril, Greater Soul, Cursed Ortanite, Pure Draconite, Nightshade, Wood, Broken Statue"
anguish_1_0,January 21,"Twilightstone, Soul, Draconite, Leather, Earthstone, Lightstone, Bone, Skystone, Perfect Runestone, Demonic Ore"
anguish_1_0,January 22,"Lightningstone, Wolf's Blood, Firestone, Greater Soul, Ortanite"
anguish_1_0,January 23,"Darkstone, Cavestone, Hardened Steel, Waterstone, Witchstone, Vampiric Ore, Baldur, Red Draconite, Dayleaf"
anguish_1_0,January 24,"Runestone, Vampiric Ore, Hide, Platinum, Red Draconite, Skystone"
anguish_1_0,January 25,"Avalon Ore, Solarite, Dragonite, Scalestone, Elstone, Sandstone"
anguish_1_0,January 26,"Wood, Pure Waterstone, Elstone, Adamantine, Skystone, Darkstone, Bone, Mandrake"
anguish_1_0,January 27,"Sandstone, Stone, Leather, Cavestone, Fogstone, Waterstone, Demonic Ore, Nightstone"
anguish_1_0,January 28,"Baldur, Perfect Runestone, Vampiric Ore, Dragonite, Cavestone, Steel, Draconite, Orichalcum"
anguish_1_0,January 29,"Leather, Ancient Stone, Wolf's Blood, Demonic Ore, Mythril, Pure Darkstone, Orichalcum, Platinum"
anguish_1_0,January 30,"Bone, Nightshade, Perfect Runestone, Steel, Silphium, Leather, Lightstone, Runestone"
anguish_1_0,January 31,"Cavestone, Hardened Steel, Iron, Mythril, Greater Soul, Perfect Runestone"
anguish_1_0,February 1,"Orichalcum, Lightstone, Lesser Balorite, Twilightstone, Ortanite"
anguish_1_0,February 2,"Orichalcum, Ortanite, Nightstone, Draconite, Pure Draconite, Firestone"
anguish_1_0,February 3,"Nightstone, Darkstone, Dayleaf, Titanium, Realm Ore, Fogstone"
anguish_1_0,February 4,"Wood, Leather, Broken Statue, Nightstone, Baldur, Silver"
anguish_1_0,February 5,"Ortanite, Firestone, Red Draconite, Earthstone, Silver"
anguish_1_0,February 6,"Pure Darkstone, Orichalcum, Runestone, Mandrake, Iron, Pure Lightstone"
anguish_1_0,February 7,"Lyonite, Red Draconite, Greater Soul, Ancient Stone, Mandrake, Avalon Ore, Wood"
anguish_1_0,February 8,"Undead Bone, Lightningstone, Witchstone, Lyonite, Twilightstone, Perfect Baldur, Darkstone, Greater Soul"
anguish_1_0,February 9,"Greater Soul, Perfect Baldur, Skystone, Twilightstone, Demonic Ore"
anguish_1_0,February 10,"Twilightstone, Pure Darkstone, Steel, Leather, Fogstone"
anguish_1_0,February 11,"Nightstone, Lyonite, Twilightstone, Hardened Steel, Silver, Ancient Stone, Perfect Runestone, Pure Lightstone, Solarite"
anguish_1_0,February 12,"Dayleaf, Scalestone, Red Draconite, Titanium, Steel, Silk"
anguish_1_0,February 13,"Lightstone, Undead Bone, Silk, Firestone, Stone, Nightshade, Greater Soul"
anguish_1_0,February 14,"Demonic Ore, Wood, Dayleaf, Firestone, Dragonite, Witchstone"
anguish_1_0,February 15,"Cavestone, Darkstone, Cursed Ortanite, Sandstone, Wolf's Blood, Runestone, Baldur"
anguish_1_0,February 16,"Nightshade, Lightstone, Witchstone, Lesser Balorite, Solarite, Platinum, Iron"
anguish_1_0,February 17,"Hardened Steel, Ancient Stone, Nightshade, Ortanite, Earthstone, Demonic Ore, Waterstone, Balorite"
anguish_1_0,February 18,"Bone, Dayleaf, Pure Waterstone, Firestone, Witchstone, Elstone"
anguish_1_0,February 19,"Darkstone, Avalon Ore, Waterstone, Pure Lightstone, Ortanite, Silver, Lightstone"
anguish_1_0,February 20,"Dayleaf, Sandstone, Silphium, Pure Lightstone, Perfect Baldur, Soul, Mythril"
anguish_1_0,February 21,"Baldur, Iron, Titanium, Mandrake, Pure Darkstone, Soul, Ancient Stone, Firestone, Pure Waterstone, Steel"
anguish_1_0,February 22,"Adamantine, Silk, Fogstone, Waterstone, Skystone, Cursed Ortanite, Cavestone, Lightningstone, Iron"
anguish_1_0,February 23,"Mandrake, Lesser Balorite, Adamantine, Orichalcum, Twilightstone"
anguish_1_0,February 24,"Broken Statue, Wood, Skystone, Earthstone, Demonic Ore, Witchstone, Perfect Baldur, Pure Darkstone, Elstone"
anguish_1_0,February 25,"Fogstone, Dayleaf, Lightningstone, Pure Lightstone, Undead Bone, Elstone, Perfect Runestone"
anguish_1_0,February 26,"Baldur, Elstone, Fogstone, Waterstone, Mandrake, Broken Statue, Realm Ore"
anguish_1_0,February 27,"Ortanite, Fogstone, Mandrake, Perfect Runestone, Perfect Baldur, Lyonite, Avalon Ore"
anguish_1_0,February 28,"Silphium, Perfect Baldur, Pure Waterstone, Runestone, Hardened Steel, Nightstone, Fogstone, Lyonite, Greater Soul, Skystone"
anguish_1_0,March 1,"Mythril, Skystone, Balorite, Sandstone, Hide, Red Draconite, Hardened Steel"
anguish_1_0,March 2,"Eyestone, Stone, Soul, Witchstone, Pure Draconite, Undead Bone, Wolf's Blood"
anguish_1_0,March 3,"Red Draconite, Wolf's Blood, Titanium, Cavestone, Ortanite, Cursed Ortanite"
anguish_1_0,March 4,"Eyestone, Bone, Nightshade, Silver, Ancient Stone, Demonic Ore, Wood"
anguish_1_0,March 5,"Soul, Balorite, Pure Draconite, Steel, Vampiric Ore, Platinum"
anguish_1_0,March 6,"Skystone, Realm Ore, Firestone, Sandstone, Dayleaf, Soul, Pure Darkstone"
anguish_1_0,March 7,"Silk, Dayleaf, Cursed Ortanite, Pure Draconite, Hide"
anguish_1_0,March 8,"Dragonite, Nightshade, Demonic Ore, Wood, Ortanite, Twilightstone, Vampiric Ore, Ancient Stone, Silver, Avalon Ore"
anguish_1_0,March 9,"Solarite, Ancient Stone, Lesser Balorite, Bone, Vampiric Ore, Runestone, Greater Soul, Lightstone, Nightstone"
anguish_1_0,March 10,"Earthstone, Pure Waterstone, Scalestone, Sandstone, Avalon Ore, Mythril, Steel"
anguish_1_0,March 11,"Solarite, Iron, Orichalcum, Lyonite, Dragonite"
anguish_1_0,March 12,"Mandrake, Perfect Baldur, Silphium, Twilightstone, Greater Soul, Cavestone, Nightshade"
anguish_1_0,March 13,"Nightshade, Ancient Stone, Hide, Eyestone, Darkstone, Balorite, Soul, Vampiric Ore, Wood, Titanium"
anguish_1_0,March 14,"Titanium, Mandrake, Ancient Stone, Ortanite, Runestone, Greater Soul, Dayleaf, Cursed Ortanite, Pure Waterstone, Lightstone"
anguish_1_0,March 15,"Cavestone, Soul, Sandstone, Mythril, Elstone, Firestone, Silver, Vampiric Ore, Lesser Balorite"
anguish_1_0,March 16,"Iron, Silk, Red Draconite, Fogstone, Vampiric Ore, Titanium"
anguish_1_0,March 17,"Silphium, Leather, Ancient Stone, Dayleaf, Elstone, Dragonite, Stone"
anguish_1_0,March 18,"Solarite, Eyestone, Wood, Dayleaf, Silphium, Adamantine, Elstone, Scalestone"
anguish_1_0,March 19,"Runestone, Hardened Steel, Orichalcum, Dayleaf, Pure Lightstone, Eyestone"
anguish_1_0,March 20,"Lightningstone, Realm Ore, Ancient Stone, Lesser Balorite, Skystone, Red Draconite, Runestone"
anguish_1_0,March 21,"Firestone, Lesser Balorite, Cursed Ortanite, Platinum, Titanium, Sandstone, Pure Darkstone, Steel"
anguish_1_0,March 22,"Leather, Greater Soul, Fogstone, Nightstone, Draconite"
anguish_1_0,March 23,"Silk, Skystone, Mythril, Nightshade, Lesser Balorite, Vampiric Ore"
anguish_1_0,March 24,"Lightningstone, Wood, Scalestone, Ortanite, Nightstone, Darkstone, Mandrake"
anguish_1_0,March 25,"Mandrake, Greater Soul, Silk, Nightshade, Dayleaf"
anguish_1_0,March 26,"Earthstone, Steel, Platinum, Pure Waterstone, Waterstone, Orichalcum, Wood, Pure Draconite, Lesser Balorite"
anguish_1_0,March 27,"Ortanite, Runestone, Scalestone, Ancient Stone, Avalon Ore, Twilightstone, Darkstone"
anguish_1_0,March 28,"Lesser Balorite, Lightstone, Wood, Leather, Pure Waterstone, Soul, Dragonite, Nightstone, Greater Soul, Broken Statue"
anguish_1_0,March 29,"Wolf's Blood, Mandrake, Darkstone, Draconite, Silphium, Pure Lightstone"
anguish_1_0,March 30,"Solarite, Vampiric Ore, Silphium, Twilightstone, Titanium, Darkstone, Wood, Ortanite, Waterstone, Witchstone"
anguish_1_0,March 31,"Ortanite, Perfect Baldur, Solarite, Wolf's Blood, Soul, Silk, Runestone, Demonic Ore, Bone, Nightshade"
anguish_1_0,April 1,"Pure Lightstone, Demonic Ore, Silk, Darkstone, Iron"
anguish_1_0,April 2,"Wood, Realm Ore, Balorite, Pure Draconite, Avalon Ore, Platinum, Scalestone, Mythril, Baldur"
anguish_1_0,April 3,"Witchstone, Runestone, Skystone, Mandrake, Silver, Perfect Baldur, Scalestone, Orichalcum, Elstone, Steel"
anguish_1_0,April 4,"Lightningstone, Earthstone, Skystone, Fogstone, Darkstone, Soul"
anguish_1_0,April 5,"Soul, Avalon Ore, Nightstone, Cavestone, Ancient Stone, Broken Statue, Mandrake, Waterstone, Witchstone, Ortanite"
anguish_1_0,April 6,"Skystone, Stone, Hide, Firestone, Eyestone, Steel, Balorite, Platinum, Nightstone"
anguish_1_0,April 7,"Wood, Sandstone, Earthstone, Greater Soul, Platinum, Demonic Ore, Stone"
anguish_1_0,April 8,"Wood, Lightningstone, Red Draconite, Greater Soul, Draconite"
anguish_1_0,April 9,"Mythril, Perfect Runestone, Ortanite, Earthstone, Pure Darkstone, Greater Soul"
anguish_1_0,April 10,"Nightstone, Wolf's Blood, Draconite, Lyonite, Runestone, Undead Bone, Ortanite, Eyestone, Adamantine"
anguish_1_0,April 11,"Perfect Runestone, Undead Bone, Bone, Twilightstone, Vampiric Ore, Wood"
anguish_1_0,April 12,"Hardened Steel, Ancient Stone, Earthstone, Lightningstone, Silver, Cursed Ortanite, Demonic Ore, Cavestone"
anguish_1_0,April 13,"Darkstone, Greater Soul, Stone, Earthstone, Silver, Orichalcum, Elstone"
anguish_1_0,April 14,"Silver, Waterstone, Titanium, Platinum, Adamantine, Lightstone, Solarite, Perfect Baldur, Bone, Soul"
anguish_1_0,April 15,"Adamantine, Dayleaf, Sandstone, Elstone, Wood, Vampiric Ore, Runestone, Soul, Titanium, Avalon Ore"
anguish_1_0,April 16,"Stone, Titanium, Hide, Avalon Ore, Scalestone, Witchstone, Iron"
anguish_1_0,April 17,"Steel, Twilightstone, Ancient Stone, Mythril, Hide, Red Draconite, Silphium, Pure Waterstone, Broken Statue"
anguish_1_0,April 18,"Silk, Mandrake, Scalestone, Stone, Lightstone, Witchstone, Silphium, Vampiric Ore, Steel, Wolf's Blood"
anguish_1_0,April 19,"Realm Ore, Darkstone, Draconite, Ancient Stone, Wood"
anguish_1_0,April 20,"Pure Darkstone, Lesser Balorite, Runestone, Eyestone, Mythril, Wolf's Blood, Twilightstone, Balorite, Silphium, Silk"
anguish_1_0,April 21,"Lyonite, Twilightstone, Wood, Dragonite, Vampiric Ore, Mandrake, Skystone, Perfect Baldur, Stone, Pure Waterstone"
anguish_1_0,April 22,"Perfect Runestone, Cavestone, Elstone, Silver, Firestone"
anguish_1_0,April 23,"Titanium, Realm Ore, Ortanite, Dragonite, Red Draconite, Lightstone, Ancient Stone, Orichalcum, Stone, Witchstone"
anguish_1_0,April 24,"Pure Waterstone, Realm Ore, Lesser Balorite, Baldur, Sandstone, Twilightstone, Lightstone"
anguish_1_0,April 25,"Nightshade, Cavestone, Sandstone, Stone, Elstone"
anguish_1_0,April 26,"Undead Bone, Titanium, Darkstone, Wolf's Blood, Pure Waterstone, Avalon Ore, Elstone, Solarite, Runestone"
anguish_1_0,April 27,"Draconite, Nightshade, Soul, Runestone, Hide, Earthstone, Greater Soul, Balorite, Wood, Perfect Runestone"
anguish_1_0,April 28,"Realm Ore, Darkstone, Draconite, Ortanite, Broken Statue"
anguish_1_0,April 29,"Mythril, Steel, Red Draconite, Cursed Ortanite, Nightstone, Lyonite"
anguish_1_0,April 30,"Eyestone, Broken Statue, Greater Soul, Titanium, Solarite, Baldur, Steel, Twilightstone, Witchstone"
anguish_1_0,May 1,"Pure Waterstone, Red Draconite, Elstone, Mythril, Iron, Dragonite, Pure Lightstone, Lesser Balorite, Pure Darkstone"
anguish_1_0,May 2,"Red Draconite, Runestone, Silphium, Pure Draconite, Dragonite, Platinum"
anguish_1_0,May 3,"Lightningstone, Silver, Perfect Baldur, Dayleaf, Soul, Elstone, Perfect Runestone"
anguish_1_0,May 4,"Vampiric Ore, Cavestone, Silk, Skystone, Avalon Ore, Mandrake, Nightshade, Lesser Balorite, Nightstone, Dragonite"
anguish_1_0,May 5,"Fogstone, Iron, Lyonite, Cursed Ortanite, Demonic Ore"
anguish_1_0,May 6,"Stone, Twilightstone, Wood, Firestone, Vampiric Ore"
anguish_1_0,May 7,"Solarite, Cursed Ortanite, Perfect Runestone, Dayleaf, Avalon Ore, Vampiric Ore, Adamantine, Dragonite, Runestone"
anguish_1_0,May 8,"Soul, Waterstone, Ancient Stone, Hardened Steel, Broken Statue, Baldur, Draconite, Ortanite"
anguish_1_0,May 9,"Stone, Elstone, Titanium, Lightningstone, Scalestone, Orichalcum, Demonic Ore, Silphium, Mandrake"
anguish_1_0,May 10,"Eyestone, Perfect Runestone, Avalon Ore, Pure Draconite, Scalestone, Silver, Demonic Ore, Fogstone, Titanium, Pure Darkstone"
anguish_1_0,May 11,"Realm Ore, Adamantine, Cursed Ortanite, Solarite, Ancient Stone"
anguish_1_0,May 12,"Platinum, Pure Darkstone, Skystone, Cursed Ortanite, Fogstone, Witchstone, Darkstone"
anguish_1_0,May 13,"Realm Ore, Stone, Soul, Lightningstone, Pure Draconite"
anguish_1_0,May 14,"Perfect Runestone, Orichalcum, Elstone, Ancient Stone, Pure Draconite, Demonic Ore, Sandstone"
anguish_1_0,May 15,"Pure Lightstone, Soul, Broken Statue, Earthstone, Lightstone"
anguish_1_0,May 16,"Adamantine, Balorite, Greater Soul, Titanium, Nightstone, Draconite, Dragonite , Steel, Demonic Ore"
anguish_1_0,May 17,"Pure Lightstone, Perfect Baldur, Steel, Twilightstone, Ortanite, Realm Ore, Sandstone, Adamantine, Greater Soul, Soul"
anguish_1_0,May 18,"Twilightstone, Mandrake, Scalestone, Lightstone, Firestone, Elstone"
anguish_1_0,May 19,"Balorite, Pure Draconite, Soul, Greater Soul, Earthstone, Nightshade, Ortanite, Mandrake, Adamantine, Lyonite"
anguish_1_0,May 20,"Dayleaf, Pure Draconite, Red Draconite, Lesser Balorite, Witchstone, Twilightstone"
anguish_1_0,May 21,"Greater Soul, Mythril, Silk, Waterstone, Avalon Ore, Draconite, Firestone, Lightningstone, Pure Darkstone"
anguish_1_0,May 22,"Eyestone, Stone, Pure Lightstone, Leather, Vampiric Ore"
anguish_1_0,May 23,"Firestone, Silver, Pure Waterstone, Nightstone, Solarite, Mythril, Titanium, Steel, Soul"
anguish_1_0,May 24,"Realm Ore, Avalon Ore, Pure Darkstone, Sandstone, Earthstone, Wolf's Blood"
anguish_1_0,May 25,"Adamantine, Darkstone, Lightningstone, Hide, Greater Soul, Lyonite, Silphium, Steel, Silk, Stone"
anguish_1_0,May 26,"Nightshade, Adamantine, Perfect Runestone, Dragonite, Scalestone, Wolf's Blood, Broken Statue"
anguish_1_0,May 27,"Avalon Ore, Perfect Runestone, Ancient Stone, Broken Statue, Fogstone, Pure Waterstone, Vampiric Ore"
anguish_1_0,May 28,"Lyonite, Dragonite, Silphium, Dayleaf, Realm Ore, Scalestone, Greater Soul"
anguish_1_0,May 29,"Lyonite, Pure Darkstone, Stone, Nightshade, Hardened Steel, Twilightstone, Ortanite, Perfect Baldur, Vampiric Ore, Lightstone"
anguish_1_0,May 30,"Mandrake, Cursed Ortanite, Mythril, Avalon Ore, Realm Ore, Hide, Titanium, Fogstone, Lyonite"
anguish_1_0,May 31,"Hardened Steel, Sandstone, Leather, Pure Waterstone, Darkstone, Solarite, Orichalcum"
anguish_1_0,June 1,"Adamantine, Platinum, Twilightstone, Iron, Wolf's Blood, Draconite, Pure Darkstone"
anguish_1_0,June 2,"Lyonite, Dragonite, Cavestone, Red Draconite, Fogstone, Pure Draconite, Witchstone"
anguish_1_0,June 3,"Wood, Firestone, Perfect Baldur, Elstone, Silk, Skystone, Titanium, Witchstone, Mandrake"
anguish_1_0,June 4,"Silphium, Lightningstone, Undead Bone, Greater Soul, Lightstone, Adamantine"
anguish_1_0,June 5,"Skystone, Adamantine, Witchstone, Draconite, Lesser Balorite"
anguish_1_0,June 6,"Soul, Vampiric Ore, Pure Darkstone, Skystone, Balorite, Twilightstone"
anguish_1_0,June 7,"Steel, Hide, Perfect Baldur, Silver, Broken Statue, Solarite"
anguish_1_0,June 8,"Stone, Earthstone, Realm Ore, Platinum, Lightningstone, Twilightstone, Skystone, Pure Draconite"
anguish_1_0,June 9,"Silphium, Red Draconite, Hardened Steel, Scalestone, Pure Draconite, Perfect Baldur"
anguish_1_0,June 10,"Balorite, Ortanite, Pure Waterstone, Broken Statue, Orichalcum"
anguish_1_0,June 11,"Scalestone, Undead Bone, Lyonite, Leather, Wood, Pure Lightstone, Soul, Pure Darkstone, Silver, Iron"
anguish_1_0,June 12,"Fogstone, Iron, Platinum, Witchstone, Adamantine, Cavestone, Ortanite, Realm Ore"
anguish_1_0,June 13,"Pure Draconite, Dragonite, Mythril, Nightstone, Titanium, Red Draconite, Perfect Baldur, Cavestone, Perfect Runestone, Mandrake"
anguish_1_0,June 14,"Solarite, Scalestone, Demonic Ore, Mythril, Hardened Steel, Silver, Ortanite, Skystone, Silphium, Wolf's Blood"
anguish_1_0,June 15,"Pure Waterstone, Scalestone, Witchstone, Cursed Ortanite, Darkstone, Baldur, Platinum, Nightstone"
anguish_1_0,June 16,"Pure Waterstone, Sandstone, Balorite, Twilightstone, Titanium, Nightshade"
anguish_1_0,June 17,"Adamantine, Avalon Ore, Baldur, Platinum, Twilightstone, Firestone"
anguish_1_0,June 18,"Vampiric Ore, Soul, Earthstone, Iron, Fogstone, Wood, Orichalcum, Skystone, Silver, Lightstone"
anguish_1_0,June 19,"Wood, Perfect Baldur, Platinum, Waterstone, Solarite, Witchstone, Broken Statue"
anguish_1_0,June 20,"Broken Statue, Wood, Hardened Steel, Wolf's Blood, Realm Ore, Demonic Ore, Lightstone"
anguish_1_0,June 21,"Pure Darkstone, Stone, Platinum, Steel, Leather, Lesser Balorite"
anguish_1_0,June 22,"Lightstone, Silphium, Twilightstone, Solarite, Ancient Stone, Mythril, Witchstone, Earthstone, Draconite"
anguish_1_0,June 23,"Fogstone, Scalestone, Lightstone, Mythril, Silver, Perfect Runestone, Adamantine, Dragonite"
anguish_1_0,June 24,"Iron, Firestone, Pure Lightstone, Twilightstone, Wolf's Blood, Titanium, Adamantine, Baldur"
anguish_1_0,June 25,"Undead Bone, Twilightstone, Cavestone, Pure Lightstone, Pure Draconite, Silk, Elstone"
anguish_1_0,June 26,"Cavestone, Adamantine, Draconite, Balorite, Avalon Ore, Lesser Balorite, Pure Waterstone"
anguish_1_0,June 27,"Nightshade, Perfect Runestone, Steel, Silk, Darkstone, Balorite"
anguish_1_0,June 28,"Dayleaf, Solarite, Undead Bone, Silphium, Earthstone, Greater Soul"
anguish_1_0,June 29,"Steel, Skystone, Darkstone, Hide, Runestone, Silphium"
anguish_1_0,June 30,"Sandstone, Stone, Pure Darkstone, Nightstone, Demonic Ore, Lightningstone, Broken Statue, Pure Draconite, Bone"
anguish_1_0,July 1,"Stone, Lightstone, Wood, Ancient Stone, Soul"
anguish_1_0,July 2,"Undead Bone, Lesser Balorite, Mythril, Broken Statue, Iron, Pure Draconite, Pure Darkstone, Dayleaf, Nightshade, Lyonite"
