filename,date,items
anguish_1_0,July 3,"Bone, Solarite, Lightningstone, Iron, Orichalcum, Broken Statue, Leather, Mythril, Steel, Perfect Runestone"
anguish_1_0,July 4,"Adamantine, Mythril, Darkstone, Vampiric Ore, Pure Draconite, Stone"
anguish_1_0,July 5,"Titanium, Wolf's Blood, Silk, Firestone, Pure Darkstone, Avalon Ore"
anguish_1_0,July 6,"Waterstone, Lightstone, Ortanite, Leather, Silk, Eyestone"
anguish_1_0,July 7,"Bone, Iron, Baldur, Waterstone, Witchstone, Platinum"
anguish_1_0,July 8,"Pure Lightstone, Stone, Titanium, Demonic Ore, Witchstone, Orichalcum, Wood, Balorite, Eyestone, Bone"
anguish_1_0,July 9,"Iron, Greater Soul, Soul, Lightstone, Lyonite, Lightningstone"
anguish_1_0,July 10,"Darkstone, Demonic Ore, Broken Statue, Perfect Runestone, Hardened Steel"
anguish_1_0,July 11,"Leather, Hardened Steel, Iron, Greater Soul, Lightstone, Scalestone, Hide, Steel, Avalon Ore"
anguish_1_0,July 12,"Lightstone, Wolf's Blood, Waterstone, Fogstone, Elstone, Eyestone, Draconite"
anguish_1_0,July 13,"Firestone, Stone, Fogstone, Elstone, Nightshade, Platinum"
anguish_1_0,July 14,"Cavestone, Red Draconite, Steel, Adamantine, Dayleaf, Stone, Broken Statue, Draconite"
anguish_1_0,July 15,"Pure Draconite, Silphium, Platinum, Avalon Ore, Vampiric Ore, Wood, Balorite"
anguish_1_0,July 16,"Runestone, Lightstone, Scalestone, Silver, Dayleaf, Realm Ore, Stone, Mythril, Demonic Ore, Steel"
anguish_1_0,July 17,"Bone, Soul, Dragonite, Vampiric Ore, Hide, Orichalcum, Undead Bone"
anguish_1_0,July 18,"Vampiric Ore, Lyonite, Pure Darkstone, Soul, Lightstone"
anguish_1_0,July 19,"Baldur, Pure Draconite, Nightstone, Avalon Ore, Eyestone, Hide, Draconite, Sandstone, Adamantine, Orichalcum"
anguish_1_0,July 20,"Greater Soul, Steel, Twilightstone, Bone, Draconite"
anguish_1_0,July 21,"Witchstone, Leather, Earthstone, Bone, Perfect Runestone, Firestone"
anguish_1_0,July 22,"Draconite, Lesser Balorite, Steel, Broken Statue, Ancient Stone, Dayleaf, Balorite, Fogstone, Leather, Scalestone"
anguish_1_0,July 23,"Perfect Baldur, Leather, Red Draconite, Sandstone, Baldur"
anguish_1_0,July 24,"Dayleaf, Solarite, Twilightstone, Platinum, Adamantine, Vampiric Ore, Cursed Ortanite, Balorite, Skystone"
anguish_1_0,July 25,"Nightshade, Broken Statue, Greater Soul, Platinum, Ortanite, Realm Ore"
anguish_1_0,July 26,"Skystone, Runestone, Earthstone, Pure Waterstone, Red Draconite, Vampiric Ore, Realm Ore, Solarite, Lightningstone, Nightshade"
anguish_1_0,July 27,"Platinum, Perfect Baldur, Pure Draconite, Darkstone, Solarite"
anguish_1_0,July 28,"Red Draconite, Darkstone, Ortanite, Dayleaf, Silk, Lightningstone"
anguish_1_0,July 29,"Bone, Red Draconite, Avalon Ore, Stone, Nightshade, Wood"
anguish_1_0,July 30,"Lightningstone, Silk, Wood, Demonic Ore, Skystone, Scalestone, Platinum, Adamantine"
anguish_1_0,July 31,"Lightningstone, Waterstone, Platinum, Lesser Balorite, Ancient Stone, Mandrake, Eyestone"
anguish_1_0,August 1,"Witchstone, Dayleaf, Silphium, Cursed Ortanite, Solarite, Waterstone"
anguish_1_0,August 2,"Silphium, Dragonite, Wood, Perfect Runestone, Lesser Balorite, Twilightstone, Scalestone, Darkstone"
anguish_1_0,August 3,"Nightshade, Leather, Bone, Scalestone, Platinum, Undead Bone, Waterstone, Witchstone"
anguish_1_0,August 4,"Silphium, Steel, Firestone, Red Draconite, Silk, Elstone, Leather, Platinum"
anguish_1_0,August 5,"Stone, Bone, Pure Darkstone, Eyestone, Hide, Pure Waterstone, Titanium, Perfect Runestone"
anguish_1_0,August 6,"Greater Soul, Darkstone, Vampiric Ore, Demonic Ore, Pure Waterstone, Perfect Baldur, Witchstone, Lightstone, Nightshade, Cavestone"
anguish_1_0,August 7,"Draconite, Pure Darkstone, Soul, Mandrake, Silk, Realm Ore"
anguish_1_0,August 8,"Wood, Lightstone, Lesser Balorite, Sandstone"
anguish_1_0,August 9,"Undead Bone, Perfect Baldur, Nightshade, Balorite, Dragonite"
anguish_1_0,August 10,"Sandstone, Solarite, Undead Bone, Witchstone, Nightstone, Waterstone, Soul, Dragonite, Scalestone"
anguish_1_0,August 11,"Pure Waterstone, Pure Lightstone, Orichalcum, Hide, Titanium, Lightningstone, Waterstone, Leather, Red Draconite"
anguish_1_0,August 12,"Red Draconite, Nightshade, Darkstone, Elstone, Platinum, Broken Statue, Perfect Runestone"
anguish_1_0,August 13,"Darkstone, Sandstone, Steel, Silk, Balorite, Soul, Pure Draconite, Cavestone, Ancient Stone"
anguish_1_0,August 14,"Cursed Ortanite, Silk, Nightstone, Iron, Lesser Balorite, Pure Waterstone, Fogstone"
anguish_1_0,August 15,"Elstone, Realm Ore, Cavestone, Orichalcum, Mythril, Dayleaf, Pure Draconite, Dragonite"
anguish_1_0,August 16,"Broken Statue, Red Draconite, Witchstone, Eyestone, Wood, Mythril, Vampiric Ore, Lightningstone"
anguish_1_0,August 17,"Nightstone, Leather, Red Draconite, Balorite, Ancient Stone, Platinum, Skystone, Runestone, Titanium"
anguish_1_0,August 18,"Lightstone, Undead Bone, Fogstone, Mythril, Demonic Ore, Scalestone, Pure Darkstone, Elstone, Dragonite"
anguish_1_0,August 19,"Solarite, Nightshade, Platinum, Pure Darkstone, Baldur, Nightstone"
anguish_1_0,August 20,"Darkstone, Draconite, Baldur, Skystone, Witchstone, Platinum, Silver, Steel"
anguish_1_0,August 21,"Solarite, Mythril, Darkstone, Lightningstone, Pure Waterstone"
anguish_1_0,August 22,"Red Draconite, Silk, Solarite, Twilightstone, Baldur, Waterstone, Fogstone"
anguish_1_0,August 23,"Balorite, Silver, Platinum, Waterstone, Greater Soul, Firestone, Darkstone, Orichalcum, Nightshade"
anguish_1_0,August 24,"Twilightstone, Elstone, Pure Draconite, Vampiric Ore, Darkstone, Mythril, Ancient Stone, Greater Soul, Wood, Mandrake"
anguish_1_0,August 25,"Runestone, Leather, Silk, Wood, Draconite"
anguish_1_0,August 26,"Nightshade, Steel, Scalestone, Skystone, Soul"
anguish_1_0,August 27,"Pure Waterstone, Solarite, Sandstone, Demonic Ore, Leather, Balorite"
anguish_1_0,August 28,"Lyonite, Dayleaf, Wolf's Blood, Pure Darkstone, Broken Statue, Hide, Realm Ore, Sandstone"
anguish_1_0,August 29,"Mandrake, Steel, Dayleaf, Nightshade, Adamantine, Draconite"
anguish_1_0,August 30,"Pure Draconite, Orichalcum, Mandrake, Runestone, Undead Bone, Vampiric Ore, Baldur, Hardened Steel, Lightningstone, Pure Darkstone"
anguish_1_0,August 31,"Wolf's Blood, Dragonite, Twilightstone, Earthstone, Platinum, Mythril"
anguish_1_0,September 1,"Cursed Ortanite, Earthstone, Dayleaf, Orichalcum, Eyestone, Scalestone, Skystone, Perfect Runestone, Soul"
anguish_1_0,September 2,"Scalestone, Waterstone, Red Draconite, Mandrake, Ancient Stone"
anguish_1_0,September 3,"Baldur, Cavestone, Perfect Runestone, Waterstone, Hardened Steel, Avalon Ore, Pure Lightstone, Fogstone"
anguish_1_0,September 4,"Adamantine, Cursed Ortanite, Solarite, Ortanite, Ancient Stone, Firestone, Cavestone, Realm Ore, Demonic Ore"
anguish_1_0,September 5,"Lightstone, Hide, Iron, Avalon Ore, Witchstone, Mandrake, Realm Ore, Scalestone, Demonic Ore, Perfect Baldur"
anguish_1_0,September 6,"Bone, Firestone, Soul, Hide, Platinum, Baldur, Cursed Ortanite"
anguish_1_0,September 7,"Stone, Broken Statue, Lightstone, Lesser Balorite, Cavestone, Perfect Baldur, Ortanite"
anguish_1_0,September 8,"Broken Statue, Realm Ore, Steel, Runestone, Draconite, Pure Lightstone, Silphium"
anguish_1_0,September 9,"Dragonite, Dayleaf, Adamantine, Silk, Sandstone, Wolf's Blood, Wood"
anguish_1_0,September 10,"Nightstone, Adamantine, Pure Waterstone, Orichalcum, Pure Darkstone, Undead Bone, Cavestone, Ancient Stone, Wood, Runestone"
anguish_1_0,September 11,"Waterstone, Steel, Darkstone, Firestone, Hardened Steel"
anguish_1_0,September 12,"Perfect Runestone, Lightningstone, Sandstone, Undead Bone, Fogstone, Pure Darkstone, Pure Draconite, Ortanite, Realm Ore"
anguish_1_0,September 13,"Ortanite, Platinum, Nightstone, Stone, Hide, Eyestone"
anguish_1_0,September 14,"Dragonite, Waterstone, Steel, Draconite, Elstone, Hide, Cursed Ortanite, Wolf's Blood, Leather, Red Draconite"
anguish_1_0,September 15,"Fogstone, Hide, Cursed Ortanite, Lightstone, Silphium, Balorite, Sandstone, Vampiric Ore"
anguish_1_0,September 16,"Demonic Ore, Solarite, Titanium, Silver, Dayleaf, Twilightstone, Iron, Dragonite"
anguish_1_0,September 17,"Nightstone, Mandrake, Witchstone, Ancient Stone, Sandstone"
anguish_1_0,September 18,"Leather, Platinum, Eyestone, Cavestone, Mythril, Sandstone, Realm Ore"
anguish_1_0,September 19,"Dayleaf, Pure Lightstone, Waterstone, Wood, Perfect Baldur, Baldur, Platinum, Greater Soul, Hardened Steel"
anguish_1_0,September 20,"Pure Draconite, Wood, Mythril, Greater Soul, Perfect Baldur, Hide, Demonic Ore, Cursed Ortanite, Darkstone, Stone"
anguish_1_0,September 21,"Cursed Ortanite, Vampiric Ore, Baldur, Wood, Sandstone, Earthstone"
anguish_1_0,September 22,"Solarite, Cursed Ortanite, Realm Ore, Hide, Perfect Runestone, Fogstone"
anguish_1_0,September 23,"Wood, Mandrake, Undead Bone, Lesser Balorite, Vampiric Ore, Witchstone"
anguish_1_0,September 24,"Dragonite, Nightshade, Leather, Pure Waterstone, Vampiric Ore, Silver, Wood, Nightstone, Ortanite, Orichalcum"
anguish_1_0,September 25,"Lightningstone, Waterstone, Avalon Ore, Wolf's Blood, Hardened Steel, Earthstone, Lesser Balorite, Dayleaf, Perfect Runestone"
anguish_1_0,September 26,"Pure Lightstone, Dragonite, Realm Ore, Fogstone, Mandrake, Silk, Avalon Ore, Perfect Runestone"
anguish_1_0,September 27,"Demonic Ore, Lightningstone, Dayleaf, Titanium, Elstone, Orichalcum, Lightstone, Hardened Steel, Silphium, Steel"
anguish_1_0,September 28,"Lesser Balorite, Greater Soul, Soul, Vampiric Ore, Elstone, Perfect Runestone, Silver"
anguish_1_0,September 29,"Firestone, Undead Bone, Iron, Wolf's Blood, Solarite, Titanium, Hardened Steel"
anguish_1_0,September 30,"Silver, Firestone, Leather, Steel, Dragonite"
anguish_1_0,October 1,"Witchstone, Lesser Balorite, Draconite, Orichalcum, Solarite, Bone, Mythril"
anguish_1_0,October 2,"Wood, Balorite, Pure Draconite, Broken Statue, Fogstone"
anguish_1_0,October 3,"Stone, Dragonite, Ancient Stone, Pure Waterstone, Hardened Steel, Balorite, Silver, Lyonite, Realm Ore"
anguish_1_0,October 4,"Firestone, Ortanite, Solarite, Steel, Baldur, Avalon Ore, Silphium, Cursed Ortanite"
anguish_1_0,October 5,"Lyonite, Baldur, Demonic Ore, Lesser Balorite, Orichalcum"
anguish_1_0,October 6,"Ancient Stone, Wolf's Blood, Elstone, Greater Soul, Lightningstone, Silver"
anguish_1_0,October 7,"Draconite, Darkstone, Ancient Stone, Stone, Nightshade, Pure Lightstone, Vampiric Ore, Pure Darkstone"
anguish_1_0,October 8,"Silk, Witchstone, Cursed Ortanite, Silver, Hide, Hardened Steel, Ancient Stone, Demonic Ore, Cavestone"
anguish_1_0,October 9,"Orichalcum, Hide, Pure Draconite, Nightshade, Hardened Steel, Mandrake, Nightstone, Adamantine"
anguish_1_0,October 10,"Lightningstone, Vampiric Ore, Red Draconite, Cursed Ortanite, Titanium, Baldur, Fogstone, Orichalcum, Pure Darkstone"
anguish_1_0,October 11,"Titanium, Mandrake, Solarite, Hardened Steel, Red Draconite, Undead Bone, Orichalcum, Twilightstone, Nightstone"
anguish_1_0,October 12,"Adamantine, Avalon Ore, Pure Draconite, Demonic Ore, Undead Bone, Wolf's Blood, Ancient Stone"
anguish_1_0,October 13,"Cursed Ortanite, Earthstone, Cavestone, Perfect Baldur, Lyonite, Fogstone, Vampiric Ore"
anguish_1_0,October 14,"Elstone, Hardened Steel, Red Draconite, Wolf's Blood, Eyestone, Pure Darkstone, Waterstone, Solarite, Perfect Baldur, Stone"
anguish_1_0,October 15,"Twilightstone, Broken Statue, Balorite, Silver, Sandstone, Runestone, Pure Draconite, Stone"
anguish_1_0,October 16,"Lyonite, Leather, Earthstone, Iron, Cursed Ortanite, Platinum, Elstone, Steel, Mythril"
anguish_1_0,October 17,"Firestone, Solarite, Scalestone, Dragonite, Demonic Ore, Pure Darkstone, Mythril"
anguish_1_0,October 18,"Hardened Steel, Steel, Silver, Earthstone, Lyonite, Soul, Darkstone, Scalestone, Lightstone"
anguish_1_0,October 19,"Realm Ore, Stone, Eyestone, Soul, Lyonite, Earthstone, Balorite, Red Draconite, Adamantine"
anguish_1_0,October 20,"Lyonite, Soul, Vampiric Ore, Hardened Steel, Waterstone, Demonic Ore, Pure Lightstone, Runestone, Broken Statue, Leather"
anguish_1_0,October 21,"Darkstone, Greater Soul, Platinum, Pure Draconite, Adamantine"
anguish_1_0,October 22,"Scalestone, Witchstone, Balorite, Mandrake, Pure Draconite, Ortanite, Perfect Baldur"
anguish_1_0,October 23,"Demonic Ore, Solarite, Cursed Ortanite, Hardened Steel, Bone, Pure Darkstone, Waterstone, Pure Lightstone, Vampiric Ore"
anguish_1_0,October 24,"Earthstone, Red Draconite, Darkstone, Titanium, Wood, Nightstone"
anguish_1_0,October 25,"Silver, Mythril, Wolf's Blood, Runestone, Twilightstone, Waterstone, Balorite, Baldur"
anguish_1_0,October 26,"Avalon Ore, Witchstone, Lightningstone, Cursed Ortanite, Earthstone, Pure Darkstone, Ortanite, Demonic Ore"
anguish_1_0,October 27,"Ancient Stone, Runestone, Firestone, Steel, Iron, Orichalcum"
anguish_1_0,October 28,"Lightstone, Wood, Waterstone, Witchstone, Platinum"
anguish_1_0,October 29,"Eyestone, Twilightstone, Nightshade, Earthstone, Hardened Steel"
anguish_1_0,October 30,"Earthstone, Skystone, Balorite, Iron, Pure Darkstone, Hide, Pure Waterstone, Steel, Perfect Baldur, Scalestone"
anguish_1_0,October 31,"Balorite, Silk, Eyestone, Red Draconite, Solarite, Lesser Balorite, Pure Lightstone, Greater Soul"
anguish_1_0,November 1,"Vampiric Ore, Silphium, Wood, Silk, Cavestone"
anguish_1_0,November 2,"Stone, Lesser Balorite, Twilightstone, Perfect Baldur, Nightshade, Iron, Hide, Balorite, Baldur, Bone"
anguish_1_0,November 3,"Red Draconite, Firestone, Waterstone, Avalon Ore, Soul, Undead Bone, Twilightstone, Broken Statue, Scalestone, Ortanite"
anguish_1_0,November 4,"Mandrake, Dragonite, Fogstone, Skystone, Earthstone, Silk, Hardened Steel, Wood"
anguish_1_0,November 5,"Broken Statue, Lyonite, Cursed Ortanite, Darkstone, Titanium, Hardened Steel, Sandstone"
anguish_1_0,November 6,"Firestone, Pure Waterstone, Elstone, Mythril, Pure Darkstone, Adamantine, Undead Bone"
anguish_1_0,November 7,"Stone, Realm Ore, Hide, Pure Draconite, Red Draconite, Eyestone"
anguish_1_0,November 8,"Pure Draconite, Soul, Wood, Titanium, Perfect Runestone, Mythril, Ancient Stone, Fogstone, Silk"
anguish_1_0,November 9,"Baldur, Pure Draconite, Adamantine, Ancient Stone, Lyonite, Hide, Dragonite"
anguish_1_0,November 10,"Silver, Pure Draconite, Vampiric Ore, Silk, Ancient Stone, Lightningstone, Waterstone"
anguish_1_0,November 11,"Hardened Steel, Silver, Ortanite, Perfect Baldur, Demonic Ore, Lyonite, Iron, Mythril, Draconite"
anguish_1_0,November 12,"Elstone, Cursed Ortanite, Perfect Runestone, Fogstone, Soul, Baldur, Earthstone"
anguish_1_0,November 13,"Waterstone, Fogstone, Demonic Ore, Platinum, Balorite, Leather, Greater Soul, Baldur, Pure Lightstone, Cavestone"
anguish_1_0,November 14,"Lightstone, Draconite, Avalon Ore, Mythril, Elstone, Twilightstone, Bone, Scalestone"
anguish_1_0,November 15,"Perfect Baldur, Perfect Runestone, Avalon Ore, Witchstone, Steel, Eyestone, Silphium, Mandrake"
anguish_1_0,November 16,"Realm Ore, Hardened Steel, Hide, Earthstone, Mandrake"
anguish_1_0,November 17,"Avalon Ore, Eyestone, Nightshade, Bone, Solarite, Runestone, Lesser Balorite, Greater Soul, Mandrake"
anguish_1_0,November 18,"Greater Soul, Lightningstone, Demonic Ore, Realm Ore, Solarite, Bone, Waterstone, Cursed Ortanite, Steel, Nightshade"
anguish_1_0,November 19,"Mythril, Red Draconite, Iron, Wood, Avalon Ore, Dayleaf, Cursed Ortanite"
anguish_1_0,November 20,"Leather, Nightstone, Mythril, Greater Soul, Runestone, Undead Bone"
anguish_1_0,November 21,"Draconite, Undead Bone, Silver, Dragonite, Stone, Silk, Ortanite, Solarite, Orichalcum"
anguish_1_0,November 22,"Dragonite, Skystone, Pure Draconite, Runestone, Firestone, Solarite, Broken Statue, Realm Ore"
anguish_1_0,November 23,"Stone, Elstone, Pure Lightstone, Silphium, Greater Soul, Mythril, Solarite"
anguish_1_0,November 24,"Lightstone, Undead Bone, Eyestone, Fogstone, Nightshade"
anguish_1_0,November 25,"Lightstone, Earthstone, Elstone, Mythril, Ancient Stone"
anguish_1_0,November 26,"Adamantine, Demonic Ore, Silphium, Greater Soul, Lyonite, Dragonite, Avalon Ore, Pure Draconite, Hide, Elstone"
anguish_1_0,November 27,"Orichalcum, Firestone, Elstone, Dragonite, Demonic Ore, Undead Bone, Steel, Mythril"
anguish_1_0,November 28,"Red Draconite, Orichalcum, Adamantine, Lyonite, Hardened Steel, Solarite, Eyestone, Cavestone"
anguish_1_0,November 29,"Balorite, Sandstone, Wolf's Blood, Titanium, Demonic Ore, Eyestone, Ancient Stone, Runestone"
anguish_1_0,November 30,"Silver, Twilightstone, Lightstone, Steel, Wolf's Blood, Stone, Nightshade, Balorite, Pure Darkstone"
anguish_1_0,December 1,"Lightstone, Bone, Skystone, Perfect Runestone, Demonic Ore, Twilightstone, Soul, Draconite, Leather, Earthstone"
anguish_1_0,December 2,"Lightningstone, Wolf's Blood, Firestone, Greater Soul, Ortanite"
anguish_1_0,December 3,"Darkstone, Cavestone, Hardened Steel, Waterstone, Witchstone, Vampiric Ore, Baldur, Red Draconite, Dayleaf"
anguish_1_0,December 4,"Runestone, Vampiric Ore, Hide, Platinum, Red Draconite, Skystone"
anguish_1_0,December 5,"Avalon Ore, Solarite, Dragonite, Scalestone, Elstone, Sandstone"
anguish_1_0,December 6,"Wood, Pure Waterstone, Elstone, Adamantine, Skystone, Darkstone, Bone, Mandrake"
anguish_1_0,December 7,"Sandstone, Stone, Leather, Cavestone, Fogstone, Waterstone, Demonic Ore, Nightstone"
anguish_1_0,December 8,"Baldur, Perfect Runestone, Vampiric Ore, Dragonite, Cavestone, Steel, Draconite, Orichalcum"
anguish_1_0,December 9,"Leather, Ancient Stone, Wolf's Blood, Demonic Ore, Mythril, Pure Darkstone, Orichalcum, Platinum"
anguish_1_0,December 10,"Lightningstone, Ortanite, Cursed Ortanite, Demonic Ore, Wood, Witchstone"
anguish_1_0,December 11,"Witchstone, Lightningstone, Leather, Waterstone, Realm Ore"
anguish_1_0,December 12,"Skystone, Mythril, Lesser Balorite, Lightningstone, Darkstone, Broken Statue"
anguish_1_0,December 13,"Nightstone, Ancient Stone, Elstone, Earthstone, Greater Soul, Pure Lightstone"
anguish_1_0,December 14,"Nightstone, Steel, Ancient Stone, Runestone, Ortanite"
anguish_1_0,December 15,"Lesser Balorite, Avalon Ore, Earthstone, Orichalcum, Bone, Pure Draconite, Witchstone, Ortanite, Elstone, Silphium"
anguish_1_0,December 16,"Titanium, Witchstone, Leather, Platinum, Lightningstone, Hardened Steel"
anguish_1_0,December 17,"Undead Bone, Demonic Ore, Earthstone, Orichalcum, Mythril, Scalestone"
anguish_1_0,December 18,"Earthstone, Wood, Bone, Ancient Stone, Pure Lightstone, Wolf's Blood, Stone, Darkstone"
anguish_1_0,December 19,"Solarite, Runestone, Leather, Broken Statue, Titanium"
anguish_1_0,December 20,"Realm Ore, Lyonite, Hide, Witchstone, Vampiric Ore"
anguish_1_0,December 21,"Scalestone, Sandstone, Hide, Baldur, Nightstone, Vampiric Ore, Firestone, Draconite, Greater Soul, Lyonite"
anguish_1_0,December 22,"Red Draconite, Eyestone, Ancient Stone, Baldur, Titanium"
anguish_1_0,December 23,"Silk, Pure Waterstone, Perfect Baldur, Scalestone, Adamantine, Earthstone, Silphium"
anguish_1_0,December 24,"Dayleaf, Vampiric Ore, Ancient Stone, Avalon Ore, Hide, Mythril, Demonic Ore, Waterstone, Twilightstone"
anguish_1_0,December 25,"Iron, Silver, Lyonite, Earthstone, Waterstone, Wolf's Blood, Nightshade, Stone, Lightningstone"
anguish_1_0,December 26,"Mythril, Ortanite, Leather, Vampiric Ore, Pure Waterstone, Scalestone, Lightningstone"
anguish_1_0,December 27,"Ancient Stone, Perfect Runestone, Hardened Steel, Silphium, Soul, Lightningstone, Twilightstone, Demonic Ore, Balorite"
anguish_1_0,December 28,"Steel, Scalestone, Stone, Pure Waterstone, Solarite"
anguish_1_0,December 29,"Leather, Dragonite, Iron, Darkstone, Ancient Stone, Vampiric Ore, Perfect Runestone, Silk, Titanium"
anguish_1_0,December 30,"Ancient Stone, Solarite, Soul, Hardened Steel, Platinum, Eyestone, Lesser Balorite, Darkstone, Dragonite"
anguish_1_0,December 31,"Pure Draconite, Cavestone, Adamantine, Waterstone, Pure Darkstone"